STATE,STATENAME,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,DAYNAME,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MAKE,MAKENAME,MAK_MOD,BODY_TYP,BODY_TYPNAME,MOD_YEAR,MOD_YEARNAME,TOW_VEH,TOW_VEHNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,AGE,AGENAME,SEX,SEXNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,SEAT_POS,SEAT_POSNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJ_PATH,EJ_PATHNAME,EXTRICAT,EXTRICATNAME,DRINKING,DRINKINGNAME,ALC_DET,ALC_DETNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,DRUG_DET,DRUG_DETNAME,DSTATUS,DSTATUSNAME,DRUGTST1,DRUGTST1NAME,DRUGTST2,DRUGTST2NAME,DRUGTST3,DRUGTST3NAME,DRUGRES1,DRUGRES1NAME,DRUGRES2,DRUGRES2NAME,DRUGRES3,DRUGRES3NAME,HOSPITAL,HOSPITALNAME,DOA,DOANAME,DEATH_DA,DEATH_DANAME,DEATH_MO,DEATH_MONAME,DEATH_YR,DEATH_YRNAME,DEATH_HR,DEATH_HRNAME,DEATH_MN,DEATH_MNNAME,DEATH_TM,DEATH_TMNAME,LAG_HRS,LAG_HRSNAME,LAG_MINS,LAG_MINSNAME,P_SF1,P_SF1NAME,P_SF2,P_SF2NAME,P_SF3,P_SF3NAME,WORK_INJ,WORK_INJNAME,HISPANIC,HISPANICNAME,RACE,RACENAME,LOCATION,LOCATIONNAME
8,Colorado,80107,2,2,2,0,117,13,13,4,April,23,11:00pm-11:59pm,9,9,1,Rural,1,Interstate,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,42,Mercedes-Benz,Mercedes-Benz C Class (94 on),4,"4-door sedan, hardtop",2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,29,29 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),5,Observed,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),7,Other,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,13,13,4,April,2016,2016,23,23:00-23:59,9,9,2309,2309,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
12,Florida,120647,1,0,1,1,31,13,13,4,April,21,9:00pm-9:59pm,29,29,2,Urban,3,Principal Arterial - Other,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,58,58 Years,1,Male,5,Pedestrian,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),1,"Evidential Test (breath, blood, urine)",2,Test Given,1,Blood,280,0.280 % BAC,1,Yes (drugs involved),1,"Evidential Test (Blood, Urine)",2,Test Given,1,Blood,1,Blood,0,Test Not Given,407,COCAINE,402,BENZOYLECGONINE,0,Test Not Given,5,EMS Ground,0,Not Applicable,13,13,4,April,2016,2016,21,21:00-21:59,51,51,2151,2151,0,0,22,22,0,None,0,None,0,None,0,No,7,Non-Hispanic,2,Black,13,"Not at Intersection - On Roadway, Crosswalk Availability Unknown"
12,Florida,120647,1,1,1,0,31,13,13,4,April,21,9:00pm-9:59pm,29,29,2,Urban,3,Principal Arterial - Other,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Chevrolet,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)",4,"4-door sedan, hardtop",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,27,27 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",97,Other,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120687,1,1,1,0,81,13,13,4,April,17,5:00pm-5:59pm,20,20,2,Urban,6,Minor Collector,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford Mustang/Mustang II,2,"2-door sedan,hardtop,coupe",2010,2010,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,20,20 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,13,13,4,April,2016,2016,22,22:00-22:59,10,10,2210,2210,4,4,50,50,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
13,Georgia,130372,1,1,1,0,139,13,13,4,April,19,7:00pm-7:59pm,14,14,2,Urban,7,Local,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1989,1989,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",12,12 Clock Point,0,No or Not Reported,34,34 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,0,Not Applicable,1,Totally Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),9,Not Reported,2,Test Given,1,Blood,997,"AC Test Performed, Results Unknown",0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,13,13,4,April,2016,2016,19,19:00-19:59,54,54,1954,1954,0,0,40,40,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
17,Illinois,170217,1,1,1,0,153,13,13,4,April,22,10:00pm-10:59pm,15,15,2,Urban,7,Local,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,23,GMC,"GMC C, K, R, V-series pickup/     Sierra",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",2003,2003,0,No Trailing Units,0,No Special Use,0,Not Applicable,9,"Rollover, Unknown Type",0,Non-Collision,0,No or Not Reported,47,47 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,20,Not Deployed,2,Partially Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),5,Observed,2,Test Given,1,Blood,194,0.194 % BAC,8,Not Reported,8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,13,13,4,April,2016,2016,22,22:00-22:59,21,21,2221,2221,0,0,6,6,0,None,0,None,0,None,0,No,7,Non-Hispanic,2,Black,0,Occupant of a Motor Vehicle
17,Illinois,170368,1,0,1,1,103,13,13,4,April,21,9:00pm-9:59pm,30,30,2,Urban,3,Principal Arterial - Other,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,54,54 Years,1,Male,6,Bicyclist,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,14,14,4,April,2016,2016,3,3:00-3:59,10,10,310,310,5,5,40,40,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,9,At Intersection - Unknown location
17,Illinois,170368,1,1,1,0,103,13,13,4,April,21,9:00pm-9:59pm,30,30,2,Urban,3,Principal Arterial - Other,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford Medium/Heavy - CBE,61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",2008,2008,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,43,43 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",8,Restraint Used - Type Unknown,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,8,Not Reported,6,Not Reported,0,Test Not Given,0,Test Not Given,95,Not Reported,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
19,Iowa,190055,1,1,1,0,193,13,13,4,April,18,6:00pm-6:59pm,48,48,2,Urban,7,Local,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Chevrolet,Chevrolet Cavalier,4,"4-door sedan, hardtop",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",0,Non-Collision,0,No or Not Reported,15,15 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,2,Test Given,2,Urine,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
19,Iowa,190055,1,1,2,0,193,13,13,4,April,18,6:00pm-6:59pm,48,48,2,Urban,7,Local,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Chevrolet,Chevrolet Cavalier,4,"4-door sedan, hardtop",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",0,Non-Collision,0,No or Not Reported,15,15 Years,1,Male,2,Passenger of a Motor Vehicle In-Transport,2,Suspected Minor Injury(B),21,"Second Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
19,Iowa,190055,1,1,3,0,193,13,13,4,April,18,6:00pm-6:59pm,48,48,2,Urban,7,Local,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Chevrolet,Chevrolet Cavalier,4,"4-door sedan, hardtop",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",0,Non-Collision,0,No or Not Reported,15,15 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,13,13,4,April,2016,2016,19,19:00-19:59,26,26,1926,1926,0,0,38,38,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
21,Kentucky,210158,2,1,1,0,111,13,13,4,April,17,5:00pm-5:59pm,45,45,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,73,Kawasaki,Kawasaki 125-349cc,80,Motorcycle,2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,21,21 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",19,"Helmet, Unknown if DOT Compliant",0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,14,14,4,April,2016,2016,7,7:00-7:59,14,14,714,714,13,13,29,29,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
21,Kentucky,210158,2,2,1,0,111,13,13,4,April,17,5:00pm-5:59pm,45,45,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,12,Ford,Ford Explorer Sport Trac,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",2001,2001,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,62,Left-Front Side,0,No or Not Reported,22,22 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),5,Observed,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
21,Kentucky,210198,1,0,1,1,235,13,13,4,April,17,5:00pm-5:59pm,59,59,2,Urban,4,Minor Arterial,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,51,51 Years,1,Male,5,Pedestrian,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,8,Not Reported,2,Test Given,3,Both: Blood and Urine Tests,0,Test Not Given,0,Test Not Given,605,Tetrahydrocannabinols (THC),0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,13,13,4,April,2016,2016,17,17:00-17:59,59,59,1759,1759,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,21,Sidewalk
21,Kentucky,210198,1,1,1,0,235,13,13,4,April,17,5:00pm-5:59pm,59,59,2,Urban,4,Minor Arterial,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford F-Series pickup,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,31,31 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",98,Not Reported,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),9,Not Reported,2,Test Given,1,Blood,300,0.300 % BAC,0,No (drugs not involved),8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
22,Louisiana,220192,1,1,1,0,115,13,13,4,April,23,11:00pm-11:59pm,45,45,1,Rural,5,Major Collector,59,Traffic Sign Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,51,Volvo,Volvo XC60,6,Station Wagon (excluding van and truck based),2015,2015,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,46,46 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,9,Unknown (Police Reported),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,9,Unknown,8,Not Reported,2,Test Given,1,Blood,1,Blood,1,Blood,308,Butalbital,387,Zolpidem,395,"""Depressants, Type Unknown""",0,Not Transported,7,Died at Scene,13,13,4,April,2016,2016,23,23:00-23:59,45,45,2345,2345,0,0,0,0,0,None,0,None,0,None,0,No,99,Unknown,99,Unknown,0,Occupant of a Motor Vehicle
24,Maryland,240087,4,1,1,0,5,13,13,4,April,23,11:00pm-11:59pm,10,10,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,73,Kawasaki,Kawasaki 450-749cc,80,Motorcycle,2015,2015,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,51,51 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",19,"Helmet, Unknown if DOT Compliant",0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,2,Test Given,1,Blood,160,0.160 % BAC,0,No (drugs not involved),8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,13,13,4,April,2016,2016,23,23:00-23:59,12,12,2312,2312,0,0,2,2,0,None,0,None,0,None,0,No,7,Non-Hispanic,2,Black,0,Occupant of a Motor Vehicle
24,Maryland,240087,4,2,1,0,5,13,13,4,April,23,11:00pm-11:59pm,10,10,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,20,Chevrolet,Chevrolet G-series van,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",2002,2002,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,31,31 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
24,Maryland,240087,4,2,2,0,5,13,13,4,April,23,11:00pm-11:59pm,10,10,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,20,Chevrolet,Chevrolet G-series van,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",2002,2002,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,33,33 Years,1,Male,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
24,Maryland,240087,4,3,1,0,5,13,13,4,April,23,11:00pm-11:59pm,10,10,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,12,Ford,Ford Flex,6,Station Wagon (excluding van and truck based),2014,2014,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,55,55 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
