STATE,STATENAME,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,DAYNAME,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MAKE,MAKENAME,MAK_MOD,BODY_TYP,BODY_TYPNAME,MOD_YEAR,MOD_YEARNAME,TOW_VEH,TOW_VEHNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,AGE,AGENAME,SEX,SEXNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,SEAT_POS,SEAT_POSNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJ_PATH,EJ_PATHNAME,EXTRICAT,EXTRICATNAME,DRINKING,DRINKINGNAME,ALC_DET,ALC_DETNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,DRUG_DET,DRUG_DETNAME,DSTATUS,DSTATUSNAME,DRUGTST1,DRUGTST1NAME,DRUGTST2,DRUGTST2NAME,DRUGTST3,DRUGTST3NAME,DRUGRES1,DRUGRES1NAME,DRUGRES2,DRUGRES2NAME,DRUGRES3,DRUGRES3NAME,HOSPITAL,HOSPITALNAME,DOA,DOANAME,DEATH_DA,DEATH_DANAME,DEATH_MO,DEATH_MONAME,DEATH_YR,DEATH_YRNAME,DEATH_HR,DEATH_HRNAME,DEATH_MN,DEATH_MNNAME,DEATH_TM,DEATH_TMNAME,LAG_HRS,LAG_HRSNAME,LAG_MINS,LAG_MINSNAME,P_SF1,P_SF1NAME,P_SF2,P_SF2NAME,P_SF3,P_SF3NAME,WORK_INJ,WORK_INJNAME,HISPANIC,HISPANICNAME,RACE,RACENAME,LOCATION,LOCATIONNAME
6,California,60796,3,2,3,0,73,27,27,4,April,21,9:00pm-9:59pm,6,6,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,49,Toyota,Toyota Camry,4,"4-door sedan, hardtop",2002,2002,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,9,9 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,9,Unknown/Not Reported,23,"Second Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,60796,3,2,4,0,73,27,27,4,April,21,9:00pm-9:59pm,6,6,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,49,Toyota,Toyota Camry,4,"4-door sedan, hardtop",2002,2002,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,55,55 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,9,Unknown/Not Reported,21,"Second Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,60796,3,3,1,0,73,27,27,4,April,21,9:00pm-9:59pm,6,6,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,7,Dodge,Dodge Ram Pickup,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",2004,2004,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,28,28 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,9,Unknown/Not Reported,11,"Front Seat, Left Side",7,None Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,61043,2,1,1,0,17,27,27,4,April,18,6:00pm-6:59pm,0,0,1,Rural,4,Minor Arterial,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,49,Toyota,Toyota 4-Runner,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1989,1989,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,52,52 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,10,10,5,May,2016,2016,4,4:00-4:59,15,15,415,415,298,298,15,15,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
6,California,61043,2,2,1,0,17,27,27,4,April,18,6:00pm-6:59pm,0,0,1,Rural,4,Minor Arterial,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,49,Toyota,Toyota 4-Runner,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,37,37 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,62367,2,1,1,0,37,27,27,4,April,18,6:00pm-6:59pm,15,15,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,49,Toyota,Toyota Corolla,4,"4-door sedan, hardtop",1996,1996,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,30,30 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,9,Unknown/Not Reported,11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),5,Observed,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),7,Other,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,62367,2,2,1,0,37,27,27,4,April,18,6:00pm-6:59pm,15,15,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,72,Harley-Davidson,Harley-Davidson 750cc or greater,80,Motorcycle,2015,2015,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,61,Left,0,No or Not Reported,33,33 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",17,No Helmet,0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),5,Observed,2,Test Given,1,Blood,0,0.000 % BAC,0,No (drugs not involved),7,Other,2,Test Given,1,Blood,1,Blood,0,Test Not Given,401,AMPHETAMINE,417,METHAMPHETAMINE,0,Test Not Given,1,EMS Air,0,Not Applicable,13,13,5,May,2016,2016,2,2:00-2:59,15,15,215,215,368,368,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
6,California,63039,2,1,1,0,65,27,27,4,April,17,5:00pm-5:59pm,28,28,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,18,Buick / Opel,Buick / Opel Verano,4,"4-door sedan, hardtop",2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,82,Right-Front Side,0,No or Not Reported,74,74 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,9,Unknown (Police Reported),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,9,Unknown,8,Not Reported,2,Test Given,1,Blood,1,Blood,0,Test Not Given,187,OPIUM,177,MORPHINE,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
6,California,63039,2,1,2,0,65,27,27,4,April,17,5:00pm-5:59pm,28,28,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,18,Buick / Opel,Buick / Opel Verano,4,"4-door sedan, hardtop",2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,82,Right-Front Side,0,No or Not Reported,63,63 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,27,27,4,April,2016,2016,17,17:00-17:59,28,28,1728,1728,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
6,California,63039,2,2,1,0,65,27,27,4,April,17,5:00pm-5:59pm,28,28,2,Urban,4,Minor Arterial,12,Motor Vehicle In-Transport,6,Angle,0,No,73,Kawasaki,Kawasaki 450-749cc,80,Motorcycle,2009,2009,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,36,36 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury(A),11,"Front Seat, Left Side",5,DOT-Compliant Motorcycle Helmet,0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
8,Colorado,80126,1,1,1,0,1,27,27,4,April,17,5:00pm-5:59pm,45,45,2,Urban,7,Local,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,37,Honda,Honda 450-749 cc,80,Motorcycle,2014,2014,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,81,Right,0,No or Not Reported,30,30 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",17,No Helmet,0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),5,Observed,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),7,Other,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,12,12,5,May,2016,2016,0,0:00-0:59,42,42,42,42,342,342,57,57,0,None,0,None,0,None,0,No,1,Mexican,1,White,0,Occupant of a Motor Vehicle
12,Florida,120817,1,1,1,0,33,27,27,4,April,19,7:00pm-7:59pm,27,27,6,Trafficway Not in State Inventory,96,Trafficway Not in State Inventory,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford Ranger,30,"Compact pickup (GVWR <4,500 lbs.) (D50,Colt P/U, Ram 50, Dakota, Arrow Pickup [foreign], Ranger, ..)",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",12,12 Clock Point,0,No or Not Reported,24,24 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,1,Deployed- Front,1,Totally Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,1,Yes (Alcohol Involved),9,Not Reported,2,Test Given,1,Blood,260,0.260 % BAC,0,No (drugs not involved),8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,27,27,4,April,2016,2016,19,19:00-19:59,35,35,1935,1935,0,0,8,8,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
12,Florida,120826,2,1,1,0,83,27,27,4,April,19,7:00pm-7:59pm,25,25,1,Rural,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,12,Ford,Ford Crown Victoria,4,"4-door sedan, hardtop",2011,2011,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,1,1 Clock Point,0,No or Not Reported,60,60 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,1,Deployed- Front,2,Partially Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,1,Yes (drugs involved),8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,998,"Tested For Drugs, Drugs Found, Type unknown/Positive",0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,28,28,4,April,2016,2016,15,15:00-15:59,31,31,1531,1531,20,20,6,6,0,None,0,None,0,None,0,No,7,Non-Hispanic,2,Black,0,Occupant of a Motor Vehicle
12,Florida,120826,2,2,1,0,83,27,27,4,April,19,7:00pm-7:59pm,25,25,1,Rural,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,37,Honda,Honda Odyssey,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2005,2005,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,50,50 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,3,Suspected Serious Injury(A),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,8,Deployed- Combination,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120859,1,0,1,1,61,27,27,4,April,21,9:00pm-9:59pm,0,0,1,Rural,4,Minor Arterial,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,36,36 Years,1,Male,5,Pedestrian,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,9,Unknown (Police Reported),9,Not Reported,2,Test Given,1,Blood,49,0.049 % BAC,9,Unknown,8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,996,Other Drug,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,27,27,4,April,2016,2016,21,21:00-21:59,8,8,2108,2108,0,0,8,8,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,20,Shoulder/Roadside
12,Florida,120859,1,1,1,0,61,27,27,4,April,21,9:00pm-9:59pm,0,0,1,Rural,4,Minor Arterial,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,18,Buick / Opel,Buick / Opel Enclave (2008-12 model years only.  For 2013 on see model 421.),6,Station Wagon (excluding van and truck based),2011,2011,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,44,44 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),1,"Evidential Test (breath, blood, urine)",2,Test Given,1,Blood,0,0.000 % BAC,0,No (drugs not involved),1,"Evidential Test (Blood, Urine)",2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120981,2,1,1,0,9,27,27,4,April,22,10:00pm-10:59pm,37,37,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,6,Angle,0,No,20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,3,3 Clock Point,0,No or Not Reported,21,21 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",0,Not Applicable,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120981,2,1,2,0,9,27,27,4,April,22,10:00pm-10:59pm,37,37,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,6,Angle,0,No,20,Chevrolet,"Chevrolet C, K, R, V-series pickup/Silverado",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1998,1998,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,3,3 Clock Point,0,No or Not Reported,998,Not Reported,2,Female,2,Passenger of a Motor Vehicle In-Transport,0,No Apparent Injury (O),13,"Front Seat, Right Side",0,Not Applicable,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120981,2,2,1,0,9,27,27,4,April,22,10:00pm-10:59pm,37,37,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,6,Angle,0,No,18,Buick / Opel,Buick / Opel Verano,4,"4-door sedan, hardtop",2013,2013,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,76,76 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,1,Possible Injury (C),11,"Front Seat, Left Side",0,Not Applicable,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,Not Applicable (Non-fatal),999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,120981,2,2,2,0,9,27,27,4,April,22,10:00pm-10:59pm,37,37,2,Urban,1,Interstate,12,Motor Vehicle In-Transport,6,Angle,0,No,18,Buick / Opel,Buick / Opel Verano,4,"4-door sedan, hardtop",2013,2013,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,76,76 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,8,Not Reported,95,Not Reported,995,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,6,Not Reported,0,Test Not Given,0,Test Not Given,95,Not Reported,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,2,2,5,May,2016,2016,21,21:00-21:59,10,10,2110,2110,118,118,33,33,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
12,Florida,122233,2,1,1,0,95,27,27,4,April,22,10:00pm-10:59pm,24,24,2,Urban,5,Major Collector,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,53,Suzuki,Suzuki 450-749cc,80,Motorcycle,2000,2000,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,30,30 Years,9,Unknown,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",29,Unknown if Helmet Worn,0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,9,Unknown (Police Reported),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,9,Unknown,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,27,27,4,April,2016,2016,22,22:00-22:59,32,32,2232,2232,0,0,8,8,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
