STATE,STATENAME,ST_CASE,VE_FORMS,VEH_NO,PER_NO,STR_VEH,COUNTY,DAY,DAYNAME,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MAKE,MAKENAME,MAK_MOD,BODY_TYP,BODY_TYPNAME,MOD_YEAR,MOD_YEARNAME,TOW_VEH,TOW_VEHNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,AGE,AGENAME,SEX,SEXNAME,PER_TYP,PER_TYPNAME,INJ_SEV,INJ_SEVNAME,SEAT_POS,SEAT_POSNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJ_PATH,EJ_PATHNAME,EXTRICAT,EXTRICATNAME,DRINKING,DRINKINGNAME,ALC_DET,ALC_DETNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,DRUG_DET,DRUG_DETNAME,DSTATUS,DSTATUSNAME,DRUGTST1,DRUGTST1NAME,DRUGTST2,DRUGTST2NAME,DRUGTST3,DRUGTST3NAME,DRUGRES1,DRUGRES1NAME,DRUGRES2,DRUGRES2NAME,DRUGRES3,DRUGRES3NAME,HOSPITAL,HOSPITALNAME,DOA,DOANAME,DEATH_DA,DEATH_DANAME,DEATH_MO,DEATH_MONAME,DEATH_YR,DEATH_YRNAME,DEATH_HR,DEATH_HRNAME,DEATH_MN,DEATH_MNNAME,DEATH_TM,DEATH_TMNAME,LAG_HRS,LAG_HRSNAME,LAG_MINS,LAG_MINSNAME,P_SF1,P_SF1NAME,P_SF2,P_SF2NAME,P_SF3,P_SF3NAME,WORK_INJ,WORK_INJNAME,HISPANIC,HISPANICNAME,RACE,RACENAME,LOCATION,LOCATIONNAME
12,Florida,121027,2,1,1,0,57,20,20,4,April,17,5:00pm-5:59pm,40,40,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,67,Scion,Scion tC (2012 on.  See Toyota for 2005-2011),3,3-door/2-door hatchback,2012,2012,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,1,1 Clock Point,0,No or Not Reported,21,21 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,8,Deployed- Combination,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,2,2,5,May,2015,2015,13,13:00-13:59,30,30,1330,1330,283,283,50,50,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
12,Florida,121027,2,2,1,0,57,20,20,4,April,17,5:00pm-5:59pm,40,40,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,23,GMC,"GMC C, K, R, V-series pickup/     Sierra",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2004,2004,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,16,16 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury(B),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,121027,2,2,2,0,57,20,20,4,April,17,5:00pm-5:59pm,40,40,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,23,GMC,"GMC C, K, R, V-series pickup/     Sierra",31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2004,2004,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,40,40 Years,1,Male,2,Passenger of a Motor Vehicle In-Transport,3,Suspected Serious Injury(A),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,121100,1,0,1,1,86,20,20,4,April,22,10:00pm-10:59pm,40,40,2,Urban,1,Interstate,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,25,25 Years,1,Male,6,Bicyclist,4,Fatal Injury (K),0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,22,22:00-22:59,40,40,2240,2240,0,0,0,0,0,None,0,None,0,None,0,No,6,"Hispanic, Origin Not Specified or Other Origin",1,White,16,Bicycle Lane
12,Florida,121100,1,1,1,0,86,20,20,4,April,22,10:00pm-10:59pm,40,40,2,Urban,1,Interstate,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,No,18,Buick / Opel,Buick / Opel LaCrosse,4,"4-door sedan, hardtop",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,27,27 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,2,Suspected Minor Injury(B),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
12,Florida,121100,1,1,2,0,86,20,20,4,April,22,10:00pm-10:59pm,40,40,2,Urban,1,Interstate,23,Bridge Rail (Includes parapet),0,Not a Collision with Motor Vehicle In-Transport,0,No,18,Buick / Opel,Buick / Opel LaCrosse,4,"4-door sedan, hardtop",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,27,27 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,1,Possible Injury (C),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
13,Georgia,130381,2,1,1,0,13,20,20,4,April,23,11:00pm-11:59pm,45,45,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,84,International Harvester/Navistar,International Harvester/Navistar Medium/Heavy - Unknown engine location,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2014,2014,1,One Trailing Unit,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,39,39 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
13,Georgia,130381,2,2,1,0,13,20,20,4,April,23,11:00pm-11:59pm,45,45,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,34,BMW,BMW 3-series,2,"2-door sedan,hardtop,coupe",2002,2002,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,24,24 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,1,Yes,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,23,23:00-23:59,45,45,2345,2345,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
17,Illinois,170181,1,1,1,0,163,20,20,4,April,17,5:00pm-5:59pm,39,39,2,Urban,1,Interstate,31,"Other Post, Other Pole or Other Supports",0,Not a Collision with Motor Vehicle In-Transport,0,No,82,Freightliner,Freightliner Motor Home,65,Medium/heavy truck based motorhome,1999,1999,1,One Trailing Unit,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,1,Yes,67,67 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",99,Unknown,0,No,99,Deployment Unknown,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,9,Unknown (Police Reported),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,9,Unknown,8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,17,17:00-17:59,39,39,1739,1739,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
17,Illinois,170181,1,1,2,0,163,20,20,4,April,17,5:00pm-5:59pm,39,39,2,Urban,1,Interstate,31,"Other Post, Other Pole or Other Supports",0,Not a Collision with Motor Vehicle In-Transport,0,No,82,Freightliner,Freightliner Motor Home,65,Medium/heavy truck based motorhome,1999,1999,1,One Trailing Unit,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,1,Yes,62,62 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,4,Fatal Injury (K),13,"Front Seat, Right Side",99,Unknown,0,No,99,Deployment Unknown,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,9,Unknown (Police Reported),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,9,Unknown,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,17,17:00-17:59,39,39,1739,1739,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
17,Illinois,170243,2,1,1,0,201,20,20,4,April,16,4:00pm-4:59pm,29,29,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,99,Unknown Make,Unknown Make Unknown cc,80,Motorcycle,9999,Unknown,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,3,3 Clock Point,0,No or Not Reported,53,53 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",17,No Helmet,0,No,0,Not Applicable,8,Not Applicable,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,9,Unknown (Police Reported),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,9,Unknown,8,Not Reported,2,Test Given,2,Urine,0,Test Not Given,0,Test Not Given,154,Heroin (Diacetylmorphine),0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,30,30,4,April,2015,2015,4,4:00-4:59,30,30,430,430,228,228,1,1,0,None,0,None,0,None,0,No,7,Non-Hispanic,2,Black,0,Occupant of a Motor Vehicle
17,Illinois,170243,2,2,1,0,201,20,20,4,April,16,4:00pm-4:59pm,29,29,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,7,Dodge,Dodge Charger,4,"4-door sedan, hardtop",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,43,43 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
18,Indiana,180172,1,1,1,0,179,20,20,4,April,21,9:00pm-9:59pm,9,9,1,Rural,4,Minor Arterial,32,Culvert,0,Not a Collision with Motor Vehicle In-Transport,0,No,7,Dodge,Dodge Neon,4,"4-door sedan, hardtop",2005,2005,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",12,12 Clock Point,0,No or Not Reported,39,39 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",8,Restraint Used - Type Unknown,0,No,9,Deployment- Unknown Location,0,Not Ejected,0,Ejection Path Not Applicable,9,Unknown,1,Yes (Alcohol Involved),1,"Evidential Test (breath, blood, urine)",2,Test Given,1,Blood,110,0.110 % BAC,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,21,21:00-21:59,38,38,2138,2138,0,0,29,29,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
19,Iowa,190065,2,1,1,0,167,20,20,4,April,20,8:00pm-8:59pm,42,42,1,Rural,6,Minor Collector,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,98,Other Make,Other Make Other (vehicle),92,Farm equipment other than trucks,1994,1994,1,One Trailing Unit,0,No Special Use,0,Not Applicable,0,No Rollover,6,6 Clock Point,0,No or Not Reported,22,22 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",0,Not Applicable,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
19,Iowa,190065,2,2,1,0,167,20,20,4,April,20,8:00pm-8:59pm,42,42,1,Rural,6,Minor Collector,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,6,Chrysler,Chrysler Town and Country,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,85,85 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,0,No (Alcohol Not Involved),9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,20,20,4,April,2015,2015,23,23:00-23:59,6,6,2306,2306,2,2,24,24,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
19,Iowa,190065,2,2,2,0,167,20,20,4,April,20,8:00pm-8:59pm,42,42,1,Rural,6,Minor Collector,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,6,Chrysler,Chrysler Town and Country,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2006,2006,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,81,81 Years,2,Female,2,Passenger of a Motor Vehicle In-Transport,2,Suspected Minor Injury(B),13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,5,EMS Ground,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
21,Kentucky,210165,1,1,1,0,195,20,20,4,April,22,10:00pm-10:59pm,51,51,1,Rural,5,Major Collector,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford F-Series pickup,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2000,2000,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,12,12 Clock Point,0,No or Not Reported,31,31 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,1,Deployed- Front,0,Not Ejected,0,Ejection Path Not Applicable,1,Extricated,1,Yes (Alcohol Involved),9,Not Reported,2,Test Given,1,Blood,178,0.178 % BAC,0,No (drugs not involved),8,Not Reported,2,Test Given,3,Both: Blood and Urine Tests,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,23,23:00-23:59,12,12,2312,2312,0,0,21,21,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
25,Massachusetts,250184,1,1,1,0,5,20,20,4,April,18,6:00pm-6:59pm,57,57,2,Urban,4,Minor Arterial,30,Utility Pole/Light Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,13,Lincoln,Lincoln Continental (thru `81)/ Town Car,4,"4-door sedan, hardtop",1996,1996,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,99,Unknown,0,No or Not Reported,36,36 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,1,Deployed- Front,1,Totally Ejected,9,Ejection Path Unknown,0,Not Extricated or Not Applicable,8,Not Reported,9,Not Reported,2,Test Given,1,Blood,261,0.261 % BAC,8,Not Reported,8,Not Reported,2,Test Given,1,Blood,1,Blood,0,Test Not Given,600,DELTA 9,605,Tetrahydrocannabinols (THC),0,Test Not Given,5,EMS Ground,0,Not Applicable,20,20,4,April,2015,2015,19,19:00-19:59,49,49,1949,1949,0,0,52,52,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
29,Missouri,290180,2,1,1,0,159,20,20,4,April,17,5:00pm-5:59pm,14,14,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,85,Kenworth,Kenworth Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",1997,1997,1,One Trailing Unit,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",3,3 Clock Point,0,No or Not Reported,40,40 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,0,No Apparent Injury (O),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,0,Not Applicable,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),2,Preliminary Breath Test (PBT),2,Test Given,10,Preliminary Breath Test (PBT),0,0.000 % BAC,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,0,Not Applicable,88,Not Applicable (Non-Fatal),88,Not Applicable (Non-Fatal),8888,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),88,Not Applicable (Non-fatal),8888,8888,999,Unknown,99,Unknown,0,None,0,None,0,None,8,Not Applicable (not a fatality),0,Not A Fatality (not Applicable),0,Not a Fatality (not Applicable),0,Occupant of a Motor Vehicle
29,Missouri,290180,2,2,1,0,159,20,20,4,April,17,5:00pm-5:59pm,14,14,2,Urban,3,Principal Arterial - Other,12,Motor Vehicle In-Transport,6,Angle,0,No,19,Cadillac,Cadillac Eldorado,2,"2-door sedan,hardtop,coupe",1993,1993,0,No Trailing Units,0,No Special Use,0,Not Applicable,0,No Rollover,11,11 Clock Point,0,No or Not Reported,80,80 Years,2,Female,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No,20,Not Deployed,0,Not Ejected,0,Ejection Path Not Applicable,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,8,Not Reported,2,Test Given,1,Blood,0,Test Not Given,0,Test Not Given,1,"Tested, No Drugs Found/Negative",0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,17,17:00-17:59,17,17,1717,1717,0,0,3,3,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
29,Missouri,290181,1,1,1,0,147,20,20,4,April,23,11:00pm-11:59pm,45,45,1,Rural,5,Major Collector,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,12,Ford,Ford F-Series pickup,31,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350, ......)",2004,2004,0,No Trailing Units,0,No Special Use,0,Not Applicable,1,"Rollover, Tripped by Object/Vehicle",5,5 Clock Point,1,Yes,19,19 Years,1,Male,1,Driver of a Motor Vehicle In-Transport,4,Fatal Injury (K),11,"Front Seat, Left Side",7,None Used,0,No,20,Not Deployed,1,Totally Ejected,4,Through Back Window,0,Not Extricated or Not Applicable,0,No (Alcohol Not Involved),9,Not Reported,2,Test Given,1,Blood,0,0.000 % BAC,8,Not Reported,8,Not Reported,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Test Not Given,0,Not Transported,7,Died at Scene,20,20,4,April,2015,2015,23,23:00-23:59,45,45,2345,2345,0,0,0,0,0,None,0,None,0,None,0,No,7,Non-Hispanic,1,White,0,Occupant of a Motor Vehicle
